id,lot,wafer,die,x,y,lum,std,lummin,lummax,path,h
371,OSD185247,4,OSD185247-Brutes-04-08,4,8,143.83,10.54,110,209,img/02-crop/die-371-OSD185247-Brutes-04-08-crop.bmp,mowL1CDatMH6oxP7jQpd8+iFwDnBspn16aowzlMDmzbkqZRo7iOhpYGWgl+ohOVKsHqGHh3ku5b/LT9PvYplXA==
372,OSD185247,4,OSD185247-Brutes-04-09,4,9,140.56,10.43,100,202,img/02-crop/die-372-OSD185247-Brutes-04-09-crop.bmp,KYVH537i0DIfKbAfr7sGp5gFwnpKXhWT7BvdjRSql4HaQYd4JVoE/FXyJtD2P2Lceb/uMlToalVRQQIfuvBdDg==
373,OSD185247,4,OSD185247-Brutes-04-10,4,10,125.44,17.3,0,202,img/02-crop/die-373-OSD185247-Brutes-04-10-crop.bmp,OrWjRQ3luk3XmPJCnR7y/7XRkO26iOs2MG7RreyfID+xnBDej1KFb2h5z6fI3wxEPMDLviXTIig2eXHpOVlWqg==
374,OSD185247,4,OSD185247-Brutes-04-11,4,11,108.19,14.79,63,173,img/02-crop/die-374-OSD185247-Brutes-04-11-crop.bmp,V0ZDdMtq7OiwEoToqyo5dNk6ASkIVsmCq8zMiF79oOy/x5okOt0A+ayYR8U53atqlFBmRD5OjT7SWJ7AEXTmVQ==
375,OSD185247,4,OSD185247-Brutes-04-12,4,12,135.65,9.5,103,196,img/02-crop/die-375-OSD185247-Brutes-04-12-crop.bmp,5EDRaa+6JyzN3cgZoBK5YPxQIg7mBA2gPsmVFexSdqP8xCm5gQSWv5MB8kGhCGwbhn2EFMixT7u9s3fmzCLs3g==
376,OSD185247,4,OSD185247-Brutes-04-13,4,13,143.32,10.51,94,206,img/02-crop/die-376-OSD185247-Brutes-04-13-crop.bmp,yRUxmI77/+qCwtfcS3Xc6aXiOUUIm8Lvj8xzA6/LZzCQ5HF6t0ORJkFgKjUb5r8WXyykytJ8hoybgdh0G2aAZg==
377,OSD185247,4,OSD185247-Brutes-04-14,4,14,143.57,10.88,103,210,img/02-crop/die-377-OSD185247-Brutes-04-14-crop.bmp,fYia3xee8Qq8w9EEWXO1fbJGjcjentl95ON7VRaYbwrcAS0trpgOJ0imsYw/TX4x6H0FjeSI+9hNlnN3VoVnbg==
378,OSD185247,4,OSD185247-Brutes-04-15,4,15,140.94,10.38,108,204,img/02-crop/die-378-OSD185247-Brutes-04-15-crop.bmp,pCPW2qS0kaNGLvuo6riRAgVZt36cA/4uLeW4if4PZ8WxTGixbkduRmml2G/l+g0l+eOQoGDU4BtjirI8/Jp7BQ==
379,OSD185247,4,OSD185247-Brutes-04-16,4,16,124.99,15.21,76,200,img/02-crop/die-379-OSD185247-Brutes-04-16-crop.bmp,hKCe9KC8z2D7xR7SMpvwIMxrFQCPAlLYGepp1l2I44xim+nqsrQb7MwqUPMGRRZy1ASl2CZ7RftxsEQIETBe2w==
380,OSD185247,4,OSD185247-Brutes-04-17,4,17,119.52,13.23,77,180,img/02-crop/die-380-OSD185247-Brutes-04-17-crop.bmp,PPxEQLGRbAQ26YJjrMs46zrdrclATkf3ry+BPlJAkzvQ04e9UCv4Tc0lqRVxxi/ZLwXHNP9z9WIkfd/Aqo7ZnA==
381,OSD185247,4,OSD185247-Brutes-04-18,4,18,139.48,11.17,99,196,img/02-crop/die-381-OSD185247-Brutes-04-18-crop.bmp,DrzpiLZHSsS0iu8JfkOZtiZdFZLWngVZ7Ppg6ZlAEWTu28rZBF7Zs/L5G9No3RepvFWe9k+sWN/xZ3lxVZtuHg==
382,OSD185247,4,OSD185247-Brutes-04-19,4,19,141.81,9.91,103,202,img/02-crop/die-382-OSD185247-Brutes-04-19-crop.bmp,Yw31Ny/xTT3dLtaIQO7hrYBSJhbBmOXmZXbZqc48j6MmJL2E4r7yWIJknyslnNrVJTlXv6GZKgPT1+2whPWUDA==
383,OSD185247,4,OSD185247-Brutes-04-20,4,20,141.13,10.15,101,202,img/02-crop/die-383-OSD185247-Brutes-04-20-crop.bmp,BOnaOEdiRwl5vCmfD3+cYc7Si23bbu8bUOpgdmapRmaZe2nO1E/DY2gH5QrUAYsHQjYBOSIe7FGJwdoXQiuPfQ==
384,OSD185247,4,OSD185247-Brutes-04-21,4,21,137.41,10.52,99,199,img/02-crop/die-384-OSD185247-Brutes-04-21-crop.bmp,T4ulId48FgCBqO0aiVDUVfJMZ+je81fkH/qTQbnKEE1+L8pi2mouJnLDVvN8oUB5CVzPExO2Qs6kCVDfecvM5Q==
385,OSD185247,4,OSD185247-Brutes-04-22,4,22,120.98,17.57,0,192,img/02-crop/die-385-OSD185247-Brutes-04-22-crop.bmp,4JMwdaoRghX3KaS1mvbkxm7ywHb+B5ShpVxWmfnbvUvXmNgcwTuGa0CQ0BnMsu5xsEtYtJRnGAwodcBYLg34Hw==
386,OSD185247,4,OSD185247-Brutes-04-23,4,23,132.44,12.92,83,200,img/02-crop/die-386-OSD185247-Brutes-04-23-crop.bmp,blnYCbMoomHTggxnHoQb63iPSY3yuYSDf0oFKf92eYDnGdcQqtOUKndixlhRArqNTrptCY6h2AyGJ3SZ7cWxwQ==
387,OSD185247,4,OSD185247-Brutes-04-24,4,24,132.94,12.84,93,201,img/02-crop/die-387-OSD185247-Brutes-04-24-crop.bmp,R7BazgiZdPElz4rDyo8m8uHmCDulYVG1jxRS1e8dXV34QGWsyeZBbKi/ncgyr6vxlEpo5CwhQz5iPkFTOyWchg==
388,OSD185247,4,OSD185247-Brutes-04-25,4,25,131.16,12.75,91,202,img/02-crop/die-388-OSD185247-Brutes-04-25-crop.bmp,QanfH4EVzpMNVYZ4hz9hJME676TdS4q/7Ixge3kEuB9A8RyKCyS5wfR7wTn0ThdGXs/3CfIUt6/axf7u8Fy4Pw==
389,OSD185247,4,OSD185247-Brutes-04-26,4,26,130.44,12.21,95,195,img/02-crop/die-389-OSD185247-Brutes-04-26-crop.bmp,SEJfi2Riah+kRaLsYLxP2XPIquUBqrs3W8XGgLKgT9J/VqKNM3pCvU3xlcABl2NtgZlZKKKn7fN8u9L/40/fKw==
390,OSD185247,6,OSD185247-Brutes-06-01,6,1,131.9,11.38,96,202,img/02-crop/die-390-OSD185247-Brutes-06-01-crop.bmp,xxQ/y7P+nM8LK+zqfbPeGJ1rQkuLjWD+t5GB6n5XIljw2tgRtu8hemw0sgGUb60XcalaynqZauDURI3ztRkj6A==
391,OSD185247,6,OSD185247-Brutes-06-02,6,2,137.82,11.28,92,191,img/02-crop/die-391-OSD185247-Brutes-06-02-crop.bmp,XEdxdwzIUNPVeWtujK3tNErXTvUQP/Qi8TqS+bUF90qmu0wgJ2toCcq3OqIODRi1pzinD8+M+Fjq6B4QliF85w==
392,OSD185247,6,OSD185247-Brutes-06-03,6,3,134.03,11.03,93,190,img/02-crop/die-392-OSD185247-Brutes-06-03-crop.bmp,57x3Vre0uNhObkqpdQgZ9o+Q3RGolpDpHteZiF64q9K+44+jFVI8nwqlSFwETKng8HGLnTJAvoSL8LWXj0FoSQ==
393,OSD185247,6,OSD185247-Brutes-06-04,6,4,133.27,11.51,97,199,img/02-crop/die-393-OSD185247-Brutes-06-04-crop.bmp,CtYoKLHxKQkYeO407lMN9abtd+R0cn8p7qmcev3LnGZuxiPEdsPipPLJR2BKyXIp0MOrBN3qJxzbjo0HLSX7jA==
394,OSD185247,6,OSD185247-Brutes-06-05,6,5,109.98,12.12,70,173,img/02-crop/die-394-OSD185247-Brutes-06-05-crop.bmp,hOwC5llghlIl6WLwXDrNaJdmR6F3wxYkISAex3qSUI6btbL26uqWb9F/7hgXLU6SfWM7nFh/XI9KHJkQYXZU8w==
395,OSD185247,6,OSD185247-Brutes-06-06,6,6,133.34,9.73,103,192,img/02-crop/die-395-OSD185247-Brutes-06-06-crop.bmp,8JZqSOyKWuHYgVkwOkQygDv9xMKPIG+1bdtA9oExYHj7xEYkGo2lyqMS1o1K/WrnGWL/c/EpnhwHmKm2gDchcw==
396,OSD185247,6,OSD185247-Brutes-06-07,6,7,145.27,10.09,114,202,img/02-crop/die-396-OSD185247-Brutes-06-07-crop.bmp,6X6XyhamnDUErR7Jsss7XPUJfPlzJ8twkm2EXkI0qYe1uKHFxdf4WFz2ZOlp9hSieH0XfCT8ljGJti/67AcJuA==
397,OSD185247,6,OSD185247-Brutes-06-08,6,8,144.02,10.34,109,207,img/02-crop/die-397-OSD185247-Brutes-06-08-crop.bmp,tImjZF2IBX4JPRizghgpkXV6w1I/sb+lUkbtviBWooHjD++Ea6X1GdQVMKnjoUFwZKA0iUrQS4fI4O9nzkYVlQ==
398,OSD185247,6,OSD185247-Brutes-06-09,6,9,140.29,10.27,104,201,img/02-crop/die-398-OSD185247-Brutes-06-09-crop.bmp,jvYWnD6U5o0qW+pSeed41IUw2HKY194oXZvp3EsbosZ0MdlS1BA+fc+HI9vhh7aVBKuMZkprZzBKZjVJ9dEbhA==
399,OSD185247,6,OSD185247-Brutes-06-10,6,10,125.12,17.13,0,202,img/02-crop/die-399-OSD185247-Brutes-06-10-crop.bmp,e3bFZalRlrm9eYmxxjO5ZcifgkkGX3Uoqp0wQkHkKXpTRKdxtZtILYjI0cW/1NMZGzdz0CDqbPeeOYb4iynKLw==
400,OSD185247,6,OSD185247-Brutes-06-11,6,11,108.74,14.61,64,171,img/02-crop/die-400-OSD185247-Brutes-06-11-crop.bmp,5XHVT4A8DCdNiGKbILP6+9OCe+Vd3RGt5RSdHa6Kgm1cAYXbFutJ9gco5jaSFbiQ/Kf2rJFzABpp4oA+RzwDHg==
401,OSD185247,6,OSD185247-Brutes-06-12,6,12,135.98,9.26,101,191,img/02-crop/die-401-OSD185247-Brutes-06-12-crop.bmp,N+8oG2MyXOEWpJctgqhfiQdeG6Qa9DRJuME9ggK10L6NcEi4oYV6i/o7F+joro6Kkw8MQ3shIz65FvymxtI4cw==
402,OSD185247,6,OSD185247-Brutes-06-13,6,13,143.92,10.37,110,205,img/02-crop/die-402-OSD185247-Brutes-06-13-crop.bmp,nFfz7k9iRMs+kvoVmh79889mT8tt6xmsPUKWVFZekTy2TEqPQgTOBEX1onvkbiKBP7I42UzkrQurckgzXO8hAw==
403,OSD185247,6,OSD185247-Brutes-06-14,6,14,143.41,10.67,104,210,img/02-crop/die-403-OSD185247-Brutes-06-14-crop.bmp,JbpmQuh/EKRMZ2q2/P69UbsyvIGL7ZPDt5YBu/Emoz5lGTpCQpPPCRboBqGJARgQIF8hcvNffqLDOfuykLtS4A==
404,OSD185247,6,OSD185247-Brutes-06-15,6,15,140.54,10.27,106,205,img/02-crop/die-404-OSD185247-Brutes-06-15-crop.bmp,hU7ev5c++jo/jytUVEH+AirIkVPkh4lRQEQNPI8nqdL8c1QxN03rt/oR4jQ6wMiZfvEE6opLZi8tzJBgsEwZcw==
405,OSD185247,6,OSD185247-Brutes-06-16,6,16,124.74,14.98,79,199,img/02-crop/die-405-OSD185247-Brutes-06-16-crop.bmp,q+g90BQO1Hbtli+M+rhi8aUhLBVFChi8+a6ZX16z67GBk4T/BZcZrqBS9879VXHCJxf+i9Iacc5ZuIFiJpyhmg==
406,OSD185247,6,OSD185247-Brutes-06-17,6,17,119.79,13.1,59,182,img/02-crop/die-406-OSD185247-Brutes-06-17-crop.bmp,ofnw2Ovw/JSsBVAjM0yaT5wHjBo6Yssak+u/VTfe4TEZng+aj/SRT+MezE3fSaJxCdNe4GjRXBgM8FsLVG86KA==
407,OSD185247,6,OSD185247-Brutes-06-18,6,18,138.37,9.74,103,195,img/02-crop/die-407-OSD185247-Brutes-06-18-crop.bmp,hfqZsyJmmLXs0aZBK9ZIPCT5vzEaIOOeqN4X9pc6DJDQY+Z3fOqaiHOWxxixU0jeczPNT1GCXQA84uQWkcMlJQ==
408,OSD185247,6,OSD185247-Brutes-06-19,6,19,142.51,9.48,109,198,img/02-crop/die-408-OSD185247-Brutes-06-19-crop.bmp,ubf/urJWWtBqtPvEd863/Hrl1xV874DL/4J27UAVFL6Rv19CQ/2T9XNeTvubZDwPP3OxFQEtcmJCtSfJqbaEyg==
409,OSD185247,6,OSD185247-Brutes-06-20,6,20,141.25,9.97,108,202,img/02-crop/die-409-OSD185247-Brutes-06-20-crop.bmp,qv4iOjYYLMutYDeH5ppkviuBKleUmbp0EnAK4uGAlzV+EncMgjyTdM63KXIlWbUnT5IDcW90DPSQedq0Vw6Mxw==
410,OSD185247,6,OSD185247-Brutes-06-21,6,21,137.19,10.3,99,198,img/02-crop/die-410-OSD185247-Brutes-06-21-crop.bmp,iCjYgV7Lz0EiASZPUA1nPfvOje/6w3I1KIbRMZm6AmAAA2/5ud6ojfuJ+kZ0MIBdD67tXF4wEoFTaJRvlKSo3w==
411,OSD185247,6,OSD185247-Brutes-06-22,6,22,120.97,17.61,0,192,img/02-crop/die-411-OSD185247-Brutes-06-22-crop.bmp,Wa1h+z/tAu4F/kyHiX/JRzxKXpfsiY7f3qqOVQV1Uy4/LObKSOyMnkY4oXsVDutMAmJE5dw9o6NNugk+S0JruA==
412,OSD185247,6,OSD185247-Brutes-06-23,6,23,132.95,12.64,84,201,img/02-crop/die-412-OSD185247-Brutes-06-23-crop.bmp,4t1Ros9H+TQcSrcN6UJxJukI2J0Ju7gqG3qPw4i4eHoa8M7Rhg/ybyZ2rjcQ8qECcRdy3+FvFE/MGOlPSrBfbA==
413,OSD185247,6,OSD185247-Brutes-06-24,6,24,133.35,12.67,92,199,img/02-crop/die-413-OSD185247-Brutes-06-24-crop.bmp,qNNBLdGQHWulgFp2yQof8vccyBXKD+wKFLGB8oxmAeFxG6SPNnbO7pgR9IVWrGISmiiyQ6KoLpS0midniHnORQ==
414,OSD185247,6,OSD185247-Brutes-06-25,6,25,131.14,12.5,91,199,img/02-crop/die-414-OSD185247-Brutes-06-25-crop.bmp,CTSOUY6TGvu72WkE4UBFybqjAtFrijVe+h3Ukedn5uLZpvhaw2Aj3ZgPha48K3G1E/oXo3oep4M4fGDrBpV47Q==
415,OSD185247,6,OSD185247-Brutes-06-26,6,26,130.25,12.09,94,192,img/02-crop/die-415-OSD185247-Brutes-06-26-crop.bmp,3HOludWcUkLvDVuN63NpvGUERnfCYjp9vM6vsX5fcrUy2kEcA5e/ll+FiTv3L0JqM+Be4utqa+/DesUDj2P8pA==
416,OSD185247,7,OSD185247-Brutes-07-01,7,1,131.05,11.75,94,208,img/02-crop/die-416-OSD185247-Brutes-07-01-crop.bmp,slOaxZZ8p+dz5HZDb9kt6E+1kEh8xHGGLo7j8vySg7IgYed8uL49GK1iFqqaQd2elnk24Xl/5S8R67591qhH1Q==
417,OSD185247,7,OSD185247-Brutes-07-02,7,2,135.47,11.31,93,189,img/02-crop/die-417-OSD185247-Brutes-07-02-crop.bmp,05Rfqr/qrS8x3YujSPFHEKO8vIywayoEkZp4PwjZia5HbcMFwT7LzSyAWvrcpG48bQmKeEGzyAwmNMex4pV3EA==
418,OSD185247,7,OSD185247-Brutes-07-03,7,3,132.82,11.29,93,191,img/02-crop/die-418-OSD185247-Brutes-07-03-crop.bmp,W2cT8Yzp5j5vQfF2YQVim6MFUOqHgh4V8xM8pMbql2P2Bc6n6qL+UgD+1cb2YFu1/K8giXYiLOV8j/v9iu8Z7Q==
419,OSD185247,7,OSD185247-Brutes-07-04,7,4,131.95,11.76,93,196,img/02-crop/die-419-OSD185247-Brutes-07-04-crop.bmp,ehfcgrpvDDiDrDSjcPFFdWHnphYakN6QvdhMQKrYjNHd9r0eFhu8mwWbVT7nNAFDmaxOIVOyy+ptG0x9Zh18LA==
420,OSD185247,7,OSD185247-Brutes-07-05,7,5,119.75,21.42,71,186,img/02-crop/die-420-OSD185247-Brutes-07-05-crop.bmp,eLcbjw9HQUajIsOOjTtdCt9ADaZqQCB6YdD/1y2FnPT6qfR1jr1G+vMdOIXsiVd+u9SSmMO1ZlYdqwnMy24jDg==
421,OSD185247,7,OSD185247-Brutes-07-06,7,6,131.99,9.95,99,193,img/02-crop/die-421-OSD185247-Brutes-07-06-crop.bmp,qVgjuel2/LqOJXJwafZO9QHCEmUdiJ/HPWBRx74hLhb6phDgUkiJkXItrjzViWufaGwYVfbFo/h9AzfTKcrxJQ==
422,OSD185247,7,OSD185247-Brutes-07-07,7,7,143.88,9.79,107,202,img/02-crop/die-422-OSD185247-Brutes-07-07-crop.bmp,NJ7Qop2a1Ro8Rchm0FyTYWWZaQwzWyTJIji5qOORnImc2zHbgf85NfQ0WpkPbJvCJOzLqmB+pbprqheA+/0Q4w==
423,OSD185247,7,OSD185247-Brutes-07-08,7,8,142.6,10.56,110,209,img/02-crop/die-423-OSD185247-Brutes-07-08-crop.bmp,akKF2wkrDzRtKzGF+VLveWm++xS2UZywaHCgEIuuGfPm1D7yAqbiplf9I9W48owr5EqEok8+GYe249muT7KWYg==
424,OSD185247,7,OSD185247-Brutes-07-09,7,9,139.39,10.39,106,200,img/02-crop/die-424-OSD185247-Brutes-07-09-crop.bmp,FVLmWcmVjakdc/rOfO5a8Gx9e6xhuHArHH5F5JHo3RG7zghy6Azdc2zP9tWdGfoqpFL8SwohKnzpoZjBD+BtYA==
425,OSD185247,7,OSD185247-Brutes-07-10,7,10,124.09,16.91,0,200,img/02-crop/die-425-OSD185247-Brutes-07-10-crop.bmp,DBS7g4Wb4gegWvtuhgMg4U0xNjow6EWCjqPoCVnChQ94OkZiTBdI3lS4J9mWNSvJTLJGerzFdEWzCj7fNuH4qw==
426,OSD185247,7,OSD185247-Brutes-07-11,7,11,107.43,14.53,51,173,img/02-crop/die-426-OSD185247-Brutes-07-11-crop.bmp,G1gHaIfMNHZY3vA6KWWXK6VvOKGEAIKtMaSrxXLguADpI6rOkBsdfbYaIB1792LZM80e/WSk/Tt7jEg7cxLJ/g==
427,OSD185247,7,OSD185247-Brutes-07-12,7,12,134.95,9.52,97,192,img/02-crop/die-427-OSD185247-Brutes-07-12-crop.bmp,ONYrCXFAVuqwOOC8JLY7pmad6Vay7iN+olQrE4FcvFk/a0sa7eA7T+cXxOlZbjxnCBbSYh3i9kUkZmhAIWn7bQ==
428,OSD185247,7,OSD185247-Brutes-07-13,7,13,142.8,10.34,108,203,img/02-crop/die-428-OSD185247-Brutes-07-13-crop.bmp,2wqcPxjWcKbE/YcI5ukOWf6ch1sOZpIn8lCd4bjY8myriRmrzixlWcQgie9Rsx/67OSq/Evl0jix3Ull4C0d2w==
429,OSD185247,7,OSD185247-Brutes-07-14,7,14,142.27,10.92,100,210,img/02-crop/die-429-OSD185247-Brutes-07-14-crop.bmp,44c6vUUA0wYkypn9XdJThONRGbMOaxEAoIS78A6nBEKp2BVB1PrvB1CsxAe5WC67pdbLDrXzfADCT5eNGZwWiQ==
430,OSD185247,7,OSD185247-Brutes-07-15,7,15,139.57,10.41,101,201,img/02-crop/die-430-OSD185247-Brutes-07-15-crop.bmp,iBYsIvISrP6eUbN6agQq5ZQ8ti/txOEGfVOv2ma7SIYEjphMP37Rsb3f10rYBtH6C/zyIhwy5E4c16WuaXHuqw==
431,OSD185247,7,OSD185247-Brutes-07-16,7,16,123.68,15.23,77,197,img/02-crop/die-431-OSD185247-Brutes-07-16-crop.bmp,a7QdCFysRRh5C6Y9V2nRXYkXiyOztmRpj3BGOXPvoCs3fpr/t0twG93giLyJzIndnp31+Ba1ku4eOPSGobK/Ew==
432,OSD185247,7,OSD185247-Brutes-07-17,7,17,118.77,13.04,74,180,img/02-crop/die-432-OSD185247-Brutes-07-17-crop.bmp,C7g66UC9kCwXUz8Mdj9X79gUAI5R7GP7/KKD/tJ32dniYGnkTjr3Zy6ghYNcN6TaWNu/AvQTIsXe4a+3qVGFFQ==
433,OSD185247,7,OSD185247-Brutes-07-18,7,18,136.91,10.09,99,193,img/02-crop/die-433-OSD185247-Brutes-07-18-crop.bmp,Lc7ekTqov9n0DWU7dbDr82FJHav/uRmMOIXZIlvCFzqyoKuaY68Xe2dFVnuPl5H0gefK5vhRNu7iv7/8A/MPmQ==
434,OSD185247,7,OSD185247-Brutes-07-19,7,19,140.61,9.98,94,200,img/02-crop/die-434-OSD185247-Brutes-07-19-crop.bmp,TAZS+B3tT7QyigMC1CurR7FoLRNAZJcOBcFNcT8o39/Q4hfPEewSl96ClpVYXA1ZXakceGp2tDzqHRxhfNDHOQ==
435,OSD185247,7,OSD185247-Brutes-07-20,7,20,140.17,10.27,109,202,img/02-crop/die-435-OSD185247-Brutes-07-20-crop.bmp,vX97Z0U6KsKmFEnXLfoJB9BSjWwQMwBPWP0XX0YLdiNkLqXlEyZwbU0dW4XHMPKXEUNHFdKd49DEaISqbc8GEQ==
436,OSD185247,7,OSD185247-Brutes-07-21,7,21,136.18,10.58,100,197,img/02-crop/die-436-OSD185247-Brutes-07-21-crop.bmp,68t0Qfg9pJ63YA36pqJebOddngP5GRiPPAwmeKHnvCYGM5yXm1jBeDuJiIaJ8gjqACgf0slpyHtUeGqpod0UFg==
437,OSD185247,7,OSD185247-Brutes-07-22,7,22,119.88,17.5,0,194,img/02-crop/die-437-OSD185247-Brutes-07-22-crop.bmp,nqDcybCiADhXjBAQWec6tbIlD062CPZIHA2ZUgzM4X1HApVh5i8mDI3Bco3YZEX5BAatEQbT/tKE6I1gM3aFvA==
438,OSD185247,7,OSD185247-Brutes-07-23,7,23,131.45,13.09,79,198,img/02-crop/die-438-OSD185247-Brutes-07-23-crop.bmp,6opGzUyw/II2hCjAKeSbpw0SRyBMLX39+IKHD6lLOmIQjukEgnYTGCO2X+su2w+q/QkQe99CX9sO+YhxrGEk6g==
439,OSD185247,7,OSD185247-Brutes-07-24,7,24,131.95,12.93,93,200,img/02-crop/die-439-OSD185247-Brutes-07-24-crop.bmp,zH6M2B+kmK26xAwLDngPPYMIZLAo1m2so1mlEvp0ciupTseQYZX3joaY8x4bD3NEIyY9LgcHlH2nP+1T7PC7yQ==
440,OSD185247,7,OSD185247-Brutes-07-25,7,25,129.71,12.84,90,201,img/02-crop/die-440-OSD185247-Brutes-07-25-crop.bmp,U47xiyNloeaW6jQdS3WdVOLw3yeNsWsR7sXnKzXlYDPs3X+83BZkUmbPqYgTURgBmpRsKJJMOvEFOwvu3UGqgw==
441,OSD185247,7,OSD185247-Brutes-07-26,7,26,129.92,12.54,95,195,img/02-crop/die-441-OSD185247-Brutes-07-26-crop.bmp,O4U4hmV7fPDj65Sktog98r5D1RpswXd0z52rHhtOCOsijC4ANU8SNNGTK5so1pT0iAM2ROBAEC0s/Tv6KxGpdg==
442,OSD185247,8,OSD185247-Brutes-08-01,8,1,130.65,11.58,95,203,img/02-crop/die-442-OSD185247-Brutes-08-01-crop.bmp,jNSYRdRTMaBLBbzfsSsjaLUsfcS2K9fjWkicFwkRLUjOnaXgCOGQjFCn4y1ZuBy84eVHIHd5RKofvTrGjA7lsg==
443,OSD185247,8,OSD185247-Brutes-08-02,8,2,133.09,11.13,49,191,img/02-crop/die-443-OSD185247-Brutes-08-02-crop.bmp,0PBoUZMRYqr4G8TZVL07BcwiXei8jW4XH/N/+S5EoLgi0kEkcksX8U9VDWv6PUsmcuH0ff9imSiiGMnfVlFLfQ==
444,OSD185247,8,OSD185247-Brutes-08-03,8,3,132.97,11.18,93,190,img/02-crop/die-444-OSD185247-Brutes-08-03-crop.bmp,MsyNuOVy4e+pUpUdXyQLW4iKsFxKALXI5IHA4ZmsWavnFI0CQnGKJw2KvEcOd6ubnpOIgnsej+b2phyQJmm6RQ==
445,OSD185247,8,OSD185247-Brutes-08-04,8,4,132.48,11.69,96,196,img/02-crop/die-445-OSD185247-Brutes-08-04-crop.bmp,gSujVgCJuF3PkaptH4yV3cOdEnh3vafu9W2SnTmSKCEOfKAi5f78dimI3cP6JERCtJy2OcxgzTmY4FBiZKlImQ==
446,OSD185247,8,OSD185247-Brutes-08-05,8,5,119.14,21.42,74,189,img/02-crop/die-446-OSD185247-Brutes-08-05-crop.bmp,IDDpaUpaZtZsS830NdxtcTKRymM5u311KTNbIB3yjKqQo1005SK0m4t005bsiqnE5TLV/MT8NJSrW+FMrlov5A==
447,OSD185247,8,OSD185247-Brutes-08-06,8,6,132.12,9.8,99,190,img/02-crop/die-447-OSD185247-Brutes-08-06-crop.bmp,X+BvC2zrYdtZmDET5itrJtB7EXXj7ER6N5DZmi5c6JXWznyNABxrdmt70BtpjGOROIcvSGLBjZUahfvzNO9efQ==
448,OSD185247,8,OSD185247-Brutes-08-07,8,7,143.34,9.96,109,202,img/02-crop/die-448-OSD185247-Brutes-08-07-crop.bmp,St/aA2HDz2r9M5hkgHMQk4etmSfidXt6KiWvQlMBSPrl3V7xggejMxSQpPGkixC3W4bU+DYwjQvCtfcdaA1G8A==
449,OSD185247,8,OSD185247-Brutes-08-08,8,8,142.99,10.39,112,208,img/02-crop/die-449-OSD185247-Brutes-08-08-crop.bmp,xFK9z+/gFkY7pRi1G9t9Pb2m+6M7FtuosA/ffw59j1VQ+CQYS+CFRiTk97ZfRrJpUHsV0e/VypSFWBV6noJPtg==
450,OSD185247,8,OSD185247-Brutes-08-09,8,9,145.59,16.67,106,217,img/02-crop/die-450-OSD185247-Brutes-08-09-crop.bmp,Mx3unzEaO9vQFdnAVp71DzC8s3sIL82n6VIwLK+nQWfwyH6FHx2p1lFDfe1fwtCEMKGrqpEDxmqtb8HoUMpR0Q==
451,OSD185247,8,OSD185247-Brutes-08-10,8,10,123.98,17.16,0,200,img/02-crop/die-451-OSD185247-Brutes-08-10-crop.bmp,TPTwOe0pujJVcrxsLRtTxfn0ryc/4oT7JADHHKZfOp35wgbapF7sTBysVqfy+9cfekojRoDi44uVrEbKfdvcaQ==
452,OSD185247,8,OSD185247-Brutes-08-11,8,11,107.45,14.47,63,171,img/02-crop/die-452-OSD185247-Brutes-08-11-crop.bmp,zpEHQGzIx3RvQQNp4/uF45Uu+nQgTQPD8rzWzl4CBg3THv9DCpa10a0BeMauSMV+Y8D0x86ayzGH8szWhEvqVQ==
453,OSD185247,8,OSD185247-Brutes-08-12,8,12,134.86,9.42,101,192,img/02-crop/die-453-OSD185247-Brutes-08-12-crop.bmp,7k6RcFEcQ/w8JFm8NQhbn5fE0CGv2H43GFSdBaurVaZTxVCiSrmXCGNBfRXTfk6mEZhIsLt6ioBix3FwrZ5xqA==
454,OSD185247,8,OSD185247-Brutes-08-13,8,13,142.46,10.38,108,202,img/02-crop/die-454-OSD185247-Brutes-08-13-crop.bmp,Q02ahkmhNRk3L3lL4A2gA4OrXPhj8t65mGI0DFyspkg5zdRWN7blO7Aj1OsRONUe5UXhIw2J3gB4L7oxd5RGDQ==
455,OSD185247,8,OSD185247-Brutes-08-14,8,14,142.84,10.72,102,207,img/02-crop/die-455-OSD185247-Brutes-08-14-crop.bmp,OWT6Qtt3j3E0aolDcyno/zxmE7X1SCXfQB5OfBC2q0WwJN9nWS9UYGiQssJpLL/YaJ5qHxujshW9E3jCM9eJvg==
456,OSD185247,8,OSD185247-Brutes-08-15,8,15,140.36,10.18,104,200,img/02-crop/die-456-OSD185247-Brutes-08-15-crop.bmp,TQdsyXRq1yrkVvdS5MwosSqXYTIwW4Vfj863bxUSrRNn4bt/PjsWTU+WmE0ZDbL2uh+jZzR8/TerZTNdYWsMoQ==
457,OSD185247,8,OSD185247-Brutes-08-16,8,16,124.03,15.03,77,199,img/02-crop/die-457-OSD185247-Brutes-08-16-crop.bmp,vNrl7sUfgtiY+hbRCmWPJfDUC6GEQQ/hk+h39c2l6V2DQ4xJ1UOXUM36Yi3lmh+RsjGJzIkj9H0bdjLPsgvkNg==
458,OSD185247,8,OSD185247-Brutes-08-17,8,17,118.45,12.99,75,181,img/02-crop/die-458-OSD185247-Brutes-08-17-crop.bmp,p4vKRNPJkhxFprcTdRq2NffM5PR8B7o9RDZ1NT0UPt3nexnqB1O9nNrlzOO5p7YRuKWxZnaXOA9kIMvtgTgACw==
